       2.08569      -0.105927      0.0522825      -0.188614      -0.159047       0.182831      -0.267509      -0.235407      -0.709778      -0.239086 
       2.32532      -0.162294      0.0912286      -0.210871      -0.209231        0.20722      -0.231813      -0.260297      -0.751705      -0.248312 
       2.56937      -0.181961       0.130632      -0.232612      -0.263772       0.237445      -0.186969      -0.289227      -0.795612      -0.256619 
         2.809       -0.16113       0.168407      -0.254958      -0.323246       0.274935      -0.131848      -0.323129      -0.842039      -0.263821 
       3.03255      -0.107234       0.202943      -0.279326      -0.388393       0.321273     -0.0651971      -0.363068      -0.891609      -0.269703 
       3.22633       -0.03681       0.233133      -0.307192      -0.459948       0.378037      0.0142551      -0.410161      -0.944985      -0.274041 
       3.37682      0.0292224       0.258178      -0.339666      -0.538284       0.446493        0.10756      -0.465424       -1.00278      -0.276621 
       3.47378      0.0715567       0.277255       -0.37698      -0.622969       0.527194       0.215248       -0.52956       -1.06545      -0.277282 
       3.51284      0.0779935       0.289268      -0.418098       -0.71242       0.619665       0.337088      -0.602797       -1.13318      -0.275941 
       3.49633      0.0468447       0.292848       -0.46065       -0.80383       0.722305       0.472002      -0.684826       -1.20587      -0.272605 
       3.43252      -0.012681       0.286596      -0.501173      -0.893356       0.832505       0.618145      -0.774851       -1.28315      -0.267364 
       3.33386     -0.0831522       0.269472      -0.535556      -0.976486       0.946899       0.773091      -0.871707       -1.36447      -0.260367 
       3.21495      -0.143869       0.241195      -0.559588       -1.04848        1.06169       0.934054      -0.974009       -1.44913        -0.2518 
       3.09034      -0.176716       0.202587      -0.569531       -1.10483          1.173        1.09813       -1.08031       -1.53643      -0.241855 
       2.97273      -0.171295       0.155759      -0.562633       -1.14172        1.27715        1.26254       -1.18922       -1.62571      -0.230709 
       2.87183      -0.127882       0.104075      -0.537479        -1.1563        1.37096        1.42473       -1.29956        -1.7164      -0.218508 
       2.79409     -0.0574107      0.0518623      -0.494151       -1.14688        1.45177        1.58251       -1.41033       -1.80808      -0.205357 
       2.74323      0.0215243     0.00392422      -0.434196        -1.1129        1.51757        1.73401       -1.52075       -1.90041      -0.191326 
       2.72103      0.0877754     -0.0350498      -0.360456       -1.05496        1.56686        1.87765       -1.63019       -1.99317      -0.176455 
       2.72804       0.123447     -0.0610569      -0.276833      -0.974639        1.59869        2.01213       -1.73818       -2.08621       -0.16076 
       2.76398       0.118791     -0.0712516      -0.188027      -0.874444        1.61259        2.13635       -1.84436       -2.17944      -0.144236 
        2.8277      0.0748597     -0.0642481     -0.0992767      -0.757729         1.6086         2.2495       -1.94847       -2.27283       -0.12686 
       2.91686     0.00319096     -0.0402357      -0.016107      -0.628629        1.58729        2.35103       -2.05042       -2.36643      -0.108585 
       3.02746     -0.0773554   -0.000916863      0.0559324      -0.491974        1.54979        2.44069       -2.15025       -2.46038     -0.0893374 
       3.15353      -0.145742      0.0506931       0.111554      -0.353162        1.49781        2.51858       -2.24819       -2.55489      -0.069016 
       3.28707      -0.184455       0.110563       0.146054      -0.217974        1.43354        2.58509       -2.34459       -2.65028      -0.047493 
       3.41851      -0.184207       0.173994        0.15566     -0.0923017        1.35959        2.64088       -2.43995       -2.74691     -0.0246222 
       3.53756      -0.146358        0.23598       0.137902      0.0181713        1.27879        2.68674       -2.53477       -2.84516   -0.000251191 
       3.63435     -0.0824141       0.291559      0.0919386        0.10834        1.19397        2.72345       -2.62953       -2.94539      0.0257628 
       3.70074     -0.0107622        0.33616      0.0188176       0.174025        1.10777        2.75169       -2.72455       -3.04785      0.0535365 
        3.7313      0.0484411       0.365937     -0.0784223       0.212263        1.02245        2.77186       -2.81993       -3.15269      0.0831473 
       3.72403      0.0788289       0.378072      -0.194799       0.221506       0.939759        2.78406       -2.91552        -3.2599       0.114624 
       3.68085      0.0723212       0.371018      -0.323596       0.201737       0.860819        2.78801       -3.01083       -3.36927       0.147941 
       3.60762      0.0313168       0.344663      -0.456738       0.154464        0.78615        2.78306       -3.10509       -3.48044       0.183019 
       3.51336     -0.0320432       0.300464      -0.585366       0.082552        0.71575         2.7683       -3.19729       -3.59291       0.219736 
       3.40873     -0.0993303       0.241502      -0.700561     -0.0100872       0.649287        2.74268        -3.2863       -3.70609       0.257943 
        3.3045      -0.151006       0.172376      -0.794083       -0.11885       0.586311        2.70522       -3.37095       -3.81937       0.297488 
       3.21037      -0.171867      0.0988955      -0.859027      -0.238772       0.526429         2.6551       -3.45016       -3.93218       0.338228 
       3.13416      -0.155276      0.0275962      -0.890351      -0.364822       0.469426        2.59183       -3.52299       -4.04403       0.380043 
       3.08119      -0.105052     -0.0348522      -0.885278      -0.492169        0.41538        2.51524       -3.58872       -4.15452       0.422844 
       3.05377     -0.0344815     -0.0822807      -0.843535      -0.616409       0.364718        2.42562       -3.64685       -4.26338       0.466583 
       3.05134      0.0372893      -0.109678      -0.767365      -0.733706       0.318221        2.32368       -3.69715       -4.37048        0.51125 
       3.07119       0.090529       -0.11382      -0.661308      -0.840804       0.276923        2.21047       -3.73957       -4.47576       0.556865 
       3.10985       0.110405     -0.0937756      -0.531767       -0.93496       0.241944        2.08729       -3.77419       -4.57925       0.603466 
       3.16417       0.091124     -0.0511546      -0.386498       -1.01387       0.214345        1.95553       -3.80115       -4.68098       0.651093 
        3.2316      0.0375346      0.0100267      -0.234133       -1.07572       0.195071        1.81669       -3.82062       -4.78097        0.69979 
       3.30939     -0.0362442      0.0838493     -0.0837896       -1.11927       0.185004        1.67237       -3.83283       -4.87929       0.749604 
       3.39337      -0.110754        0.16325      0.0553026       -1.14406       0.185062        1.52434       -3.83813       -4.97606       0.800602 
       3.47711      -0.166548       0.240857       0.174221       -1.15054       0.196258        1.37465       -3.83707       -5.07148       0.852877 
       3.55193      -0.189453       0.309744       0.264882       -1.13992       0.219651        1.22551       -3.83031       -5.16581       0.906542 
       3.60812      -0.174291        0.36399       0.320689       -1.11407       0.256164        1.07919       -3.81858       -5.25936       0.961718 
       3.63737      -0.126064          0.399       0.337234       -1.07501       0.306287       0.937754       -3.80252       -5.35234         1.0185 
       3.63523     -0.0583499       0.411668       0.312904       -1.02462       0.369774       0.802842        -3.7825       -5.44484        1.07695 
       3.60243      0.0105032       0.400549       0.249145      -0.964325       0.445495       0.675514       -3.75854       -5.53672        1.13703 
       3.54389      0.0622898       0.366119       0.150266      -0.895213       0.531559       0.556332       -3.73038       -5.62767         1.1987 
       3.46638      0.0836821       0.311024      0.0228718      -0.818294       0.625608       0.445557       -3.69763       -5.71731        1.26184 
       3.37625       0.069649       0.240075      -0.124804      -0.734772       0.725115       0.343352       -3.65986       -5.80523        1.32636 
       3.27864       0.024733       0.159862      -0.283495       -0.64614       0.827537       0.249867       -3.61674       -5.89105        1.39216 
       3.17802     -0.0381536      0.0780013       -0.44337      -0.554082       0.930317       0.165204       -3.56796       -5.97441        1.45915 
       3.07949      -0.101151     0.00220564      -0.594439      -0.460303        1.03082      0.0893343       -3.51317       -6.05491        1.52723 
       2.98958      -0.146258     -0.0606154      -0.727032      -0.366398         1.1263      0.0220478         -3.452       -6.13214        1.59629 
       2.91577      -0.160287       -0.10501      -0.832426      -0.273892        1.21405     -0.0369876       -3.38406       -6.20566        1.66622 
       2.86485      -0.138616      -0.127341      -0.903575       -0.18443        1.29161     -0.0880633       -3.30904       -6.27506         1.7369 
       2.84097     -0.0866237      -0.125926      -0.935767     -0.0999915        1.35706      -0.131251       -3.22688       -6.34009        1.80827 
       2.84454     -0.0183335      -0.101074      -0.927048     -0.0229749        1.40919      -0.166301       -3.13779        -6.4006        1.88031 
       2.87249      0.0474164     -0.0550758      -0.878304      0.0438935        1.44746      -0.192662        -3.0423       -6.45665        1.95303 
       2.91941       0.092208     0.00789045      -0.793039      0.0978059        1.47193      -0.209591        -2.9411       -6.50837        2.02651 
       2.97937       0.103211       0.081984      -0.676951       0.136188        1.48298      -0.216315         -2.835       -6.55594         2.1008 
       3.04735      0.0768192       0.160127      -0.537389       0.156986        1.48121      -0.212182        -2.7248       -6.59956        2.17597 
       3.12001      0.0197034       0.234656      -0.382837       0.158842        1.46728      -0.196737       -2.61125       -6.63936        2.25207 
       3.19511     -0.0530323       0.298191      -0.222493       0.141081        1.44194      -0.169694       -2.49504       -6.67546        2.32915 
       3.26994      -0.122087       0.344593     -0.0659505       0.103556        1.40621      -0.130814       -2.37693       -6.70801        2.40725 
       3.33939      -0.169354       0.369824      0.0771143       0.046436        1.36151     -0.0797708       -2.25779       -6.73722        2.48645 
       3.39544      -0.182876       0.372417       0.197437     -0.0298338         1.3097     -0.0161204       -2.13867       -6.76339        2.56685 
       3.42908       -0.15991       0.353377       0.286955      -0.124281        1.25279      0.0605108       -2.02061       -6.78687        2.64854 
       3.43409      -0.107326       0.315601       0.339772      -0.234941        1.19249       0.150091       -1.90449       -6.80785         2.7316 
        3.4099     -0.0394898       0.263219       0.352867      -0.358544        1.12989       0.251936       -1.79075       -6.82635        2.81602 
       3.36112      0.0256156       0.201193       0.326211      -0.490667        1.06543       0.364744       -1.67952       -6.84216        2.90174 
       3.29477      0.0710293       0.135136       0.262395      -0.626223       0.999248       0.486852       -1.57069       -6.85498        2.98865 
       3.21784      0.0852011      0.0710132       0.166152      -0.759942       0.931448       0.616465       -1.46413       -6.86449        3.07666 
       3.13658      0.0650541      0.0146141      0.0439769      -0.886642       0.862176       0.751747        -1.3597       -6.87039        3.16565 
       3.05693      0.0168301     -0.0290788     -0.0962224       -1.00137       0.791625       0.890827       -1.25728       -6.87236        3.25554 
       2.98476     -0.0456053      -0.056426      -0.245556       -1.09956        0.72002        1.03182       -1.15673       -6.87013        3.34621 
       2.92583      -0.104555     -0.0654911      -0.394676        -1.1772       0.647646        1.17284       -1.05794       -6.86342        3.43757 
       2.88577      -0.143325      -0.056216      -0.534334       -1.23096       0.574871        1.31207      -0.960818       -6.85199        3.52954 
        2.8699      -0.150798     -0.0303814      -0.655935       -1.25839       0.502178        1.44779      -0.865343       -6.83563        3.62202 
       2.88256      -0.124531     0.00868492      -0.752129       -1.25805       0.430255        1.57847      -0.771584        -6.8142        3.71497 
       2.92589      -0.071532      0.0566196       -0.81739       -1.22977       0.360116        1.70289      -0.679793       -6.78767        3.80836 
       2.99873    -0.00645436       0.108629      -0.848466       -1.17476       0.293219        1.82024      -0.590467       -6.75617         3.9022 
       3.09621      0.0523583        0.16004      -0.844608       -1.09561        0.23147        1.93017      -0.504367       -6.71997        3.99656 
       3.21041      0.0879316       0.206704      -0.807503      -0.996143       0.177107        2.03272      -0.422466       -6.67951        4.09155 
       3.33173      0.0894141       0.245247      -0.740972      -0.881084       0.132493        2.12816      -0.345856       -6.63527        4.18729 
       3.45023      0.0551735       0.273239      -0.650544      -0.755696      0.0998907         2.2169      -0.275639       -6.58777        4.28393 
       3.55646    -0.00665645       0.289302      -0.542992      -0.625489      0.0813037        2.29933      -0.212865       -6.53752         4.3816 
       3.64164      -0.080345       0.293207      -0.425896      -0.495977      0.0783851        2.37583      -0.158489       -6.48499        4.48041 
       3.69739      -0.146833       0.285882      -0.307208      -0.372508      0.0924019        2.44669      -0.113368       -6.43062        4.58048 
       3.71577      -0.188884       0.269269      -0.194764      -0.260049       0.124172        2.51215     -0.0782316       -6.37479        4.68188 
       3.69053       -0.19564       0.245937     -0.0956563      -0.162849       0.173892        2.57222     -0.0535972       -6.31778        4.78468 
       3.61958      -0.165353       0.218505     -0.0155061       -0.08399       0.240853        2.62649     -0.0396147       -6.25969        4.88888 
       3.50706      -0.105677       0.189107      0.0421233     -0.0250296       0.323228        2.67393     -0.0359445       -6.20038        4.99439 
       3.36318       -0.03162       0.159209      0.0758732      0.0139999       0.418141        2.71297     -0.0417807       -6.13944        5.10106 
       3.20139      0.0382744       0.129818      0.0862698      0.0342121       0.522045        2.74174     -0.0560308       -6.07632        5.20869 
       3.03506      0.0866473       0.101811      0.0752106      0.0373678       0.631175        2.75839     -0.0775367       -6.01048        5.31706 
       2.87545       0.101834      0.0761387       0.045544      0.0255184       0.741882        2.76134      -0.105219       -5.94142        5.42598 
        2.7314      0.0809705       0.053807    0.000810959    0.000847154       0.850766        2.74934      -0.138129       -5.86873        5.53529 
       2.60974      0.0307799      0.0357613     -0.0549356     -0.0343826       0.954728        2.72147      -0.175439        -5.7921        5.64486 
       2.51592     -0.0342323      0.0227543      -0.117324     -0.0778658        1.05099        2.67713       -0.21644       -5.71129        5.75456 
       2.45422     -0.0957173      0.0152569      -0.181894      -0.127316        1.13713        2.61604       -0.26053       -5.62613         5.8643 
       2.42793      -0.136477      0.0134129      -0.244354       -0.18054        1.21113        2.53825      -0.307228       -5.53654        5.97402 
       2.43937      -0.145147      0.0170357      -0.300826      -0.235519        1.27143        2.44413      -0.356176       -5.44252        6.08367 
       2.48982      -0.119302      0.0256447      -0.348082      -0.290485        1.31695        2.33441      -0.407149       -5.34414        6.19323 
       2.57931     -0.0661378      0.0385476      -0.383756      -0.344006        1.34715        2.21017      -0.460072       -5.24158        6.30269 
       2.70621   -0.000545547      0.0549631      -0.406525      -0.395084        1.36207        2.07286      -0.515044       -5.13513        6.41212 
       2.86659      0.0588872      0.0741664      -0.416256       -0.44325        1.36239        1.92435      -0.572369        -5.0252        6.52158 
       3.05362      0.0948959      0.0956192      -0.414066      -0.488629         1.3495        1.76697      -0.632577       -4.91233        6.63119 
       3.25722      0.0962275       0.119035      -0.402268      -0.531947         1.3254        1.60343      -0.696428       -4.79721        6.74111 
       3.46427      0.0607518       0.144338      -0.384169      -0.574438        1.29272        1.43683      -0.764877       -4.68065        6.85155 
       3.65939    -0.00385017       0.171524      -0.363723      -0.617644        1.25442        1.27046      -0.838993       -4.56354        6.96273 
       3.82617     -0.0820222        0.20045       -0.34508      -0.663151        1.21364        1.10766      -0.919856       -4.44678        7.07488 
       3.94876      -0.154377       0.230591       -0.33208      -0.712273        1.17338       0.951603       -1.00843       -4.33122         7.1882 
       4.01393      -0.202743       0.260792      -0.327701      -0.765686        1.13618       0.805055       -1.10539       -4.21756        7.30287 
       4.01367      -0.214849       0.289033      -0.333507      -0.823036        1.10374       0.670095       -1.21098       -4.10628        7.41898 
       3.94744      -0.187448       0.312355      -0.349244      -0.882646        1.07666       0.547891       -1.32485       -3.99751        7.53651 
        3.8228      -0.127142       0.327101      -0.372769      -0.941482        1.05433       0.438643       -1.44601       -3.89107        7.65537 
       3.65372     -0.0487581        0.32953      -0.400415      -0.995489        1.03516       0.341736       -1.57296       -3.78646        7.77534 
       3.45738      0.0283752       0.316655      -0.427673       -1.04016        1.01698       0.256051        -1.7039       -3.68305        7.89617 
       3.25069      0.0853406       0.287025      -0.449944       -1.07118       0.997542       0.180308       -1.83697       -3.58018         8.0176 
       3.04809       0.108534       0.241215      -0.463162       -1.08487       0.974817       0.113308       -1.97042       -3.47723        8.13939 
       2.86063      0.0932424       0.181936      -0.464203       -1.07854       0.947193      0.0540651        -2.1027       -3.37372        8.26134 
       2.69613      0.0448989       0.113774      -0.451098       -1.05053       0.913541     0.00183654       -2.23245       -3.26928        8.38328 
       2.55976     -0.0223705      0.0426723      -0.423099       -1.00027       0.873195     -0.0438918       -2.35856       -3.16366        8.50508 
       2.45471     -0.0895524     -0.0247557      -0.380677      -0.928272       0.825923      -0.083437       -2.48007       -3.05669        8.62664 
       2.38264      -0.137888     -0.0819729      -0.325443      -0.836002       0.771896      -0.116944       -2.59622       -2.94832        8.74789 
       2.34395      -0.153958      -0.123239      -0.260044       -0.72587        0.71166      -0.144401       -2.70638       -2.83857        8.86878 
       2.33785      -0.133327       -0.14423      -0.188002      -0.601129       0.646126       -0.16564       -2.81013       -2.72753        8.98928 
       2.36238     -0.0817493      -0.142504       -0.11352      -0.465775       0.576554      -0.180345       -2.90717       -2.61539        9.10941 
       2.41439      -0.013592      -0.117777     -0.0412341      -0.324413       0.504514      -0.188062       -2.99738       -2.50241        9.22918 
       2.48976      0.0520959     -0.0719865      0.0240807      -0.182081       0.431834      -0.188228       -3.08078       -2.38891        9.34866 
       2.58365      0.0967974    -0.00912868      0.0778265     -0.0440455       0.360525      -0.180206       -3.15749       -2.27528        9.46789 
       2.69062       0.107594      0.0651219       0.115884         0.0844       0.292712      -0.163322       -3.22776       -2.16193        9.58697 
       2.80476      0.0806991       0.143994       0.134868       0.198127       0.230569      -0.136894       -3.29189       -2.04933        9.70598 
       2.91952      0.0225049       0.220319       0.132346       0.292352       0.176267      -0.100247       -3.35028       -1.93795        9.82501 
       3.02801       -0.05212        0.28725       0.107022       0.362835        0.13189     -0.0527598       -3.40334       -1.82828        9.94417 
       3.12357      -0.123797       0.338885      0.0589256       0.406114      0.0993086     0.00605814        -3.4515       -1.72081        10.0636 
       3.20077      -0.173803        0.37076      -0.010436       0.419768      0.0800154      0.0764621        -3.4951       -1.61595        10.1832 
       3.25621      -0.189082       0.380208     -0.0980336       0.402601      0.0750012       0.158388       -3.53434       -1.51402        10.3033 
       3.28866      -0.165765       0.366614      -0.199449       0.354722      0.0847061       0.251432       -3.56928       -1.41526        10.4237 
       3.29869      -0.110255       0.331518      -0.309162       0.277496       0.109047       0.354875       -3.59982        -1.3198        10.5445 
       3.28831     -0.0375146       0.278489      -0.420898        0.17346       0.147459       0.467725       -3.62577        -1.2277        10.6656 
       3.26102      0.0330006       0.212751      -0.527984      0.0462431       0.198903       0.588726        -3.6468       -1.13894         10.787 
       3.22203      0.0826364        0.14062      -0.623711     -0.0995375       0.261885        0.71636       -3.66251       -1.05343        10.9086 
       3.17801      0.0985786      0.0688677      -0.701752      -0.258468       0.334516       0.848899       -3.67236      -0.970995        11.0304 
       3.13635        0.07725     0.00412665       -0.75665      -0.424626       0.414655         0.9845       -3.67582      -0.891446        11.1521 
       3.10409      0.0251726     -0.0476723      -0.784281      -0.591924       0.500086        1.12133       -3.67239      -0.814598        11.2738 
        3.0871     -0.0428985     -0.0818057      -0.782225      -0.754422        0.58866        1.25767       -3.66167      -0.740312        11.3952 
        3.0897      -0.108038     -0.0951929      -0.749973      -0.906586       0.678403        1.39198       -3.64344      -0.668515        11.5165 
       3.11464      -0.152314     -0.0867022      -0.688984       -1.04348       0.767566        1.52293       -3.61761      -0.599206        11.6374 
       3.16317      -0.163666      -0.057269      -0.602604       -1.16091       0.854654         1.6494       -3.58427      -0.532457        11.7581 
       3.23504      -0.139191    -0.00978926      -0.495889       -1.25558        0.93846        1.77052       -3.54365      -0.468414        11.8785 
       3.32833     -0.0859446      0.0512102      -0.375348       -1.32519         1.0181        1.88566       -3.49618      -0.407304        11.9986 
        3.4391     -0.0190451       0.120084      -0.248614       -1.36853        1.09306        1.99448       -3.44245      -0.349442        12.1185 
       3.56112      0.0424296       0.190684      -0.124032       -1.38559        1.16321        2.09693       -3.38326      -0.295232        12.2384 
         3.686      0.0806587       0.256977     -0.0101552       -1.37741        1.22876        2.19322       -3.31957      -0.245159        12.3582 
       3.80382      0.0840076       0.313577      0.0848525       -1.34605        1.29018        2.28376       -3.25244      -0.199754        12.4783 
       3.90437      0.0503254       0.356133        0.15387       -1.29424        1.34799        2.36899       -3.18295      -0.159543        12.5986 
       3.97855      -0.012317       0.381592       0.191443       -1.22511        1.40261        2.44926       -3.11208      -0.124988        12.7193 
       4.01965     -0.0876898       0.388337       0.194282       -1.14195        1.45412        2.52467       -3.04063     -0.0964369        12.8405 
        4.0241      -0.155728       0.376239       0.161584       -1.04788        1.50223        2.59502       -2.96916     -0.0740875        12.9623 
       3.99194      -0.197944        0.34661      0.0951372      -0.945795        1.54614        2.65973       -2.89793     -0.0579705        13.0845 
       3.92674      -0.202453       0.302064    -0.00077255      -0.838209        1.58465        2.71786       -2.82693     -0.0479499        13.2073 
       3.83503      -0.167269       0.246321      -0.119696      -0.727294        1.61616        2.76821       -2.75591     -0.0437467        13.3303 
       3.72522       -0.10096       0.183965      -0.253546       -0.61498        1.63891        2.80936       -2.68446     -0.0449831        13.4536 
       3.60624     -0.0204492       0.120145      -0.393251      -0.503081        1.65116        2.83992        -2.6121     -0.0512344         13.577 
       3.48653      0.0534678      0.0601741      -0.529428      -0.393415        1.65132        2.85854       -2.53836     -0.0620733        13.7003 
       3.37356       0.101708     0.00906894      -0.653012      -0.287848        1.63814         2.8641       -2.46281     -0.0770985        13.8233 
       3.27353       0.112045     -0.0289314      -0.755822        -0.1883        1.61072        2.85568       -2.38514     -0.0959516        13.9461 
       3.19125      0.0824022     -0.0507717      -0.831065     -0.0967393         1.5686        2.83264       -2.30514      -0.118331        14.0684 
       3.13002      0.0213889     -0.0548703      -0.873752     -0.0151563        1.51178        2.79464       -2.22274         -0.144        14.1902 
        3.0916     -0.0540519     -0.0412717      -0.880992      0.0544766        1.44078        2.74165       -2.13799      -0.172796        14.3114 
       3.07641      -0.123243     -0.0116524      -0.852142       0.110277        1.35655        2.67397        -2.0511      -0.204623        14.4321 
       3.08365      -0.167383      0.0308384      -0.788818       0.150531         1.2605        2.59216       -1.96239      -0.239451        14.5521 
        3.1113      -0.174662       0.081922      -0.694816       0.173736        1.15446         2.4971       -1.87233      -0.277312        14.6715 
       3.15561      -0.143501       0.136688      -0.575943        0.17861        1.04066        2.38998        -1.7815      -0.318318        14.7903 
       3.21069     -0.0830107       0.190154      -0.439733       0.164086       0.921786         2.2723       -1.69067      -0.362663        14.9086 
        3.2686     -0.0104822       0.237759      -0.294993       0.129394        0.80083        2.14586       -1.60073       -0.41062        15.0266 
        3.3203      0.0534211       0.275704      -0.151145      0.0742307        0.68096        2.01264       -1.51265      -0.462492        15.1442 
       3.35726      0.0904422       0.301141     -0.0174743   -0.000995245       0.565245         1.8746       -1.42733      -0.518557        15.2615 
       3.37292      0.0898477       0.312265      0.0976197     -0.0949586       0.456421        1.73353       -1.34554      -0.579004        15.3787 
       3.36354      0.0514378       0.308383       0.187223      -0.205325        0.35673        1.59097       -1.26782      -0.643903        15.4958 
       3.32829     -0.0143808       0.289962       0.246317      -0.328797       0.267861        1.44814       -1.19447      -0.713194        15.6127 
       3.26882     -0.0894536        0.25862       0.272016      -0.461254       0.190961          1.306        -1.1256      -0.786698        15.7295 
       3.18888      -0.152858       0.217011       0.263659      -0.597938       0.126664        1.16522       -1.06111      -0.864139         15.846 
        3.0939      -0.186634       0.168598       0.222786      -0.733663      0.0751356         1.0263       -1.00076      -0.945151        15.9621 
       2.99054      -0.180728       0.117364       0.152966      -0.863052      0.0361436       0.889547       -0.94418       -1.02931        16.0778 
       2.88595      -0.135807      0.0674985      0.0594701       -0.98082     0.00916259       0.755193      -0.890953       -1.11616        16.1928 
        2.7869     -0.0631775      0.0230828     -0.0511574       -1.08208    -0.00649582       0.623479      -0.840661       -1.20526        16.3072 
       2.69913      0.0182174      -0.012241      -0.171583       -1.16259     -0.0115768       0.494721      -0.792945       -1.29618        16.4207 
        2.6271      0.0869076     -0.0356078      -0.294142       -1.21895      -0.006823       0.369351      -0.747535       -1.38859        16.5333 
       2.57415       0.124731     -0.0452294      -0.411275       -1.24869     0.00704384       0.247915      -0.704249       -1.48216        16.6449 
       2.54266       0.121777      -0.040592      -0.515934       -1.25039      0.0293288       0.131062      -0.662994       -1.57666        16.7554 
       2.53415      0.0790799     -0.0225089      -0.601978       -1.22364      0.0593771      0.0195436      -0.623765       -1.67187        16.8648 
       2.54923      0.0083296     0.00697771      -0.664526       -1.16916      0.0965956     -0.0857843      -0.586653       -1.76768        16.9732 
       2.58757     -0.0713116      0.0448205       -0.70023        -1.0887       0.140467      -0.183968      -0.551844       -1.86398        17.0804 
         2.648      -0.138413      0.0872843      -0.707454      -0.985044        0.19055      -0.273968       -0.51962       -1.96077        17.1864 
       2.72846      -0.175101        0.13034      -0.686357       -0.86187       0.246484       -0.35467      -0.490347       -2.05807        17.2915 
       2.82568      -0.171937       0.170125      -0.638917        -0.7237       0.308019      -0.424878      -0.464494       -2.15597        17.3955 
        2.9345      -0.130537       0.203419      -0.568892      -0.575819       0.375077      -0.483274      -0.442662       -2.25465        17.4985 
       3.04714     -0.0631661        0.22805      -0.481673      -0.424174       0.447811      -0.528391      -0.425608       -2.35439        17.6007 
       3.15329      0.0106255       0.243071      -0.383931      -0.275143       0.526551      -0.558661      -0.414219       -2.45554        17.7023 
       3.24162      0.0694781       0.248653       -0.28302      -0.135119       0.611609      -0.572575      -0.409406       -2.55847        17.8032 
       3.30217      0.0962672       0.245739      -0.186209    -0.00997217       0.702979       -0.56893      -0.411938        -2.6635        17.9038 
       3.32859      0.0829818       0.235638     -0.0999473      0.0954489        0.80006      -0.547052      -0.422294       -2.77079         18.004 
       3.31915      0.0330011       0.219751     -0.0293603       0.177605       0.901541      -0.506897      -0.440593        -2.8803        18.1038 
       3.27606     -0.0398693       0.199483      0.0219657       0.234308        1.00549      -0.449009      -0.466623       -2.99182        18.2033 
       3.20411      -0.115271       0.176256      0.0520033       0.264617        1.10951      -0.374396      -0.499926       -3.10502        18.3023 
       3.10979      -0.171923       0.151486      0.0602561       0.268732        1.21092      -0.284436      -0.539859       -3.21947        18.4008 
       3.00122      -0.193433       0.126465      0.0477487        0.24795        1.30683      -0.180838      -0.585612       -3.33466        18.4986 
       2.88823      -0.172772       0.102251      0.0169424       0.204601        1.39419     -0.0656104      -0.636228       -3.45002        18.5956 
       2.78159      -0.114291      0.0796897     -0.0285538        0.14183        1.46998      0.0590541      -0.690669       -3.56491        18.6915 
       2.69118     -0.0327183      0.0595796     -0.0844568       0.063239         1.5315       0.190974      -0.747948       -3.67877        18.7863 
       2.62444      0.0506834       0.042809      -0.146293     -0.0274609        1.57657       0.328156      -0.807239        -3.7911        18.8798 
       2.58597       0.113837      0.0303425      -0.209734      -0.126644        1.60372        0.46887       -0.86792       -3.90155         18.972 
