      0.421875              0
       0.15625              0
             0              0
        0.0625              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
      0.015625              0
      0.015625              0
             0              0
       0.15625              0
       0.15625              0
      0.140625              0
      0.171875              0
          0.25              0
       0.15625              0
      0.109375              0
       0.21875              0
      0.171875              0
        0.1875              0
       0.15625              0
        0.1875              0
      0.015625              0
      0.046875              0
         0.125              0
        0.0625              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
             0              0
